unix_seconds;pressure
1666500761.1433442;1.7843796048592138
1666500815.0634193;1.8460197156172162
1666500869.1431692;1.767659080419051
1666500923.1124442;1.799297689018694
1666500977.1338193;1.7509355311748465
1666501031.1842191;1.8825725966510005
1666501085.0742943;1.8542088752155017
1666501139.244244;1.8658443566416147
1666501193.1230443;1.7074790307075858
1666501247.1230192;1.7191128871967076
1666501301.1034193;1.870745915897382
1666501355.1045692;1.8723781066031855
1666501409.1537693;1.7940094491129306
1666501463.0726442;1.835639933230733
1666501517.1026943;1.8772695487660715
1666501571.2125442;1.858898285533855
1666501625.1241443;1.7305261333544832
1666501679.2234442;1.832153082053913
1666501733.2427692;1.9037791214637203
1666501787.1623442;1.8254042414211635
1666501841.1334941;1.8670284317692494
1666501895.0932693;1.8286516823567924
1666501949.0738194;1.810273983038482
1666502003.2026691;1.8118953236749447
1666502057.1534941;1.7735156941328059
1666502111.1843941;1.9151350842847565
1666502165.0933692;1.8567534840096125
1666502219.2237942;1.9083708831923816
1666502273.203319;1.9199872717243236
1666502327.203169;1.8816026395030152
1666502381.1137443;1.7732169764324137
1666502435.2523441;1.8748302724229187
1666502489.0930693;1.856442517391435
1666502543.2241442;1.898053701261437
1666502597.2237692;1.9096638139630302
1666502651.1524193;1.8112728454330165
1666502705.1035442;1.8328807856149536
1666502759.2225192;1.8044876244592207
1666502813.2134442;1.7760933519230806
1666502867.1444192;1.917697957970742
1666502921.192444;1.7493014325734215
1666502975.1443193;1.810903765709409
1666503029.243194;1.9425049473641274
1666503083.1347191;1.844104967530196
1666503137.1331193;1.7757038162074945
1666503191.1644192;1.7773014834032237
1666503245.2134442;1.8488979591319687
1666503299.1935692;1.8404932334157618
1666503353.1139693;1.9420872962841438
1666503407.1327443;1.9136801377742263
1666503461.1943192;1.905271747930756
1666503515.1746192;1.8368621168061743
1666503569.2145941;1.948451234460681
1666503623.1440442;1.9500390909622958
1666503677.1025193;1.9016256763869206
1666503731.2444441;1.903210980818402
1666503785.1429942;1.964794994348592
1666503839.1144943;1.866377707077412
1666503893.0847943;1.7879591091129117
1666503947.1335192;1.8995391905713341
1666504001.1147692;1.7811179415771745
1666504055.1025944;1.9126953522632457
1666504109.1444693;1.9242714127707345
1666504163.0836942;1.975846113249269
1666504217.0724194;1.9274194438569752
1666504271.2425191;1.8089913947605427
1666504325.0940692;1.8205619561352837
1666504379.1132193;1.902131118165194
1666504433.1641443;1.9436988710430165
1666504487.1028943;1.8152652049703009
1666504541.213319;1.956830110157465
1666504595.1523693;1.8183935768238562
1666504649.254244;1.9699555951978136
1666504703.2446942;1.9015161555167266
1666504757.213669;1.9030752480270992
1666504811.1138692;1.9246328629846077
1666504865.1537693;1.8361889906541637
1666504919.0932443;1.8577436213099745
1666504973.2223442;1.8092967452356037
1666505027.1131942;1.8308483527240318
1666505081.204219;1.9823984340777165
1666505135.1442943;1.8539469796086552
1666505189.2132442;1.8154939796384424
1666505243.0747442;1.9070394244983342
1666505297.2225943;1.8385833045293043
1666505351.1143942;1.8301256100821075
1666505405.2046192;1.9016663315173399
1666505459.2123942;1.8832054592054965
1666505513.234069;1.9747429835270356
1666505567.0925694;1.9362788948724339
1666505621.0638692;1.9178131836422507
1666505675.0735693;2.009345840247187
1666505729.1035192;1.9108768551081434
1666505783.1332693;1.9724062186562819
1666505837.2137942;1.9639339213330855
1666505891.1240191;1.9154599535904175
1666505945.2127442;1.9969843058905816
1666505999.1528442;1.9585069687063803
1666506053.224194;2.010027932521176
1666506107.1246943;1.8815471878289496
1666506161.2036192;1.9530647251343616
1666506215.1328442;1.894580534952807
1666506269.214369;1.896094607810481
1666506323.213669;1.967606934244432
1666506377.1943443;1.9491175048026252
1666506431.1323192;1.8606263100439995
1666506485.1138692;2.0321333405385276
1666506539.2344942;1.9436385868672728
1666506593.0835943;1.9751420396224506
1666506647.2225192;1.9066436894074867
1666506701.0745194;1.8581435268370745
1666506755.2335942;1.9896415425372356
1666506809.233319;1.9411377271453758
1666506863.184719;1.8726320713103466
1666506917.1246693;1.9741245656925017
1666506971.1533191;2.0556152009637563
1666507025.1726441;1.9771039678076445
1666507079.1632192;1.9685908569193789
1666507133.1738942;1.9200758590059068
1666507187.2542691;2.06155896478597
1666507241.0846694;1.963040164990163
1666507295.1341443;1.9045194503609884
1666507349.243144;2.005996811652918
1666507403.0729194;1.8874722396324486
1666507457.1430943;1.8889457250781596
1666507511.233719;2.000417258780772
1666507565.2227693;1.9918868315432052
1666507619.173319;1.923354434180634
1666507673.0629942;1.9148200575205465
1666507727.1534193;2.016283692402802
1666507781.1338441;1.987745329679687
1666507835.0745442;1.8892049602159733
1666507889.1541443;2.080662574888975
1666507943.1441941;1.922118164588605
1666507997.1942441;1.893571720217432
1666508051.1545691;1.9050232326907388
1666508105.1546693;1.9064726929365772
1666508159.2123942;2.0279200918958242
1666508213.1647942;2.0693654205222423
1666508267.193344;2.000808669782532
1666508321.184194;1.9722498306563898
1666508375.1947691;2.013688894136564
1666508429.0647943;2.0251258512289154
1666508483.1323693;1.9365606929524637
1666508537.2236443;2.0379934103394546
1666508591.243519;2.0294239944354087
1666508645.1730692;1.9208524362991797
1666508699.1746693;2.0522787270030114
1666508753.2347941;1.9437028576325905
1666508807.212644;1.9151248192871058
1666508861.203319;2.0465446030793015
1666508915.2423441;2.0579622001355347
1666508969.1626942;2.059377601595826
1666509023.204394;1.9307907986139223
1666509077.2523692;2.102201782357347
1666509131.2233942;1.9436105440074556
1666509185.2337942;2.0950170747594927
1666509239.2039943;1.946421365822646
1666509293.0745943;2.007823408420101
1666509347.0944693;2.119223193789095
1666509401.0929444;2.050620713180975
1666509455.1739693;1.9820159578612493
1666509509.162969;1.9534089191096422
1666509563.233519;2.0847995882201515
1666509617.1932192;2.1161879565010997
1666509671.1833441;1.9575740152751893
1666509725.243669;2.128957755879557
1666509779.2132692;2.0003391696658293
1666509833.1936443;2.0617182480001746
1666509887.0840442;7.6958569893580142
1666509941.193869;0.6866816183104754
1666509995.2235692;0.6375048305035601
1666510049.214544;0.7183266207921946
1666510103.2146943;0.5491469840401926
1666510157.0640192;0.7199659151202861
1666510211.202294;0.5807834089141587
1666510265.1045942;0.721599460312477
1666510319.2443442;0.6524140642149221
1666510373.1832943;0.7032272155302224
1666510427.2244942;0.5740389091761848
1666510481.1936193;0.6048491400797269
1666510535.0932193;0.6456579031769079
1666510589.1030943;0.6664651934129611
1666510643.1027942;0.5572710057423252
1666510697.1134942;0.5880753351286758
1666510751.1238194;0.5688781765449569
1666510805.2128441;0.729679524973412
1666510859.0634444;0.6704793754056165
1666510913.2123692;0.5712777228425072
1666510967.0626442;0.6120745622944159
1666511021.254194;0.732869888781098
1666511075.234244;0.5736636973317659
1666511129.1823442;0.5844559829851188
1666511183.1523442;0.6352467407893736
1666511237.1337693;0.5660359658022969
1666511291.2336442;0.7068236530912346
1666511345.224044;0.5876097977331443
1666511399.1741693;0.6883943948146239
1666511453.1541193;0.7291774394319446
1666511507.0737193;0.5899589266910801
1666511561.0646193;0.6207388517077372
1666511615.223694;0.7315172096073874
1666511669.2245193;0.5522939955252965
1666511723.1041443;0.6230692046065546
1666511777.1033692;0.5738428320061079
1666511831.2237442;0.5846148728887872
1666511885.1940691;0.68538532242934
1666511939.192619;0.5561541758124587
1666511993.0846694;0.6969214282328128
1666512047.2546191;0.6176870748950765
1666512101.253694;0.7484511110139609
1666512155.1145194;0.6292135318142429
1666512209.0632944;0.6799743325307949
1666512263.1623943;0.7307335084086148
1666512317.1127694;0.6314910547028558
1666512371.1945941;0.6122469666788561
1666512425.1747942;0.6130012396121683
1666512479.1343193;0.7337538687885894
1666512533.1725442;0.6845048495041888
1666512587.0946693;0.5952541770653399
1666512641.2232442;0.6760018467887479
1666512695.2427692;0.6767478540014792
1666512749.2430441;0.5874921940409914
1666512803.0828693;0.6282348622551615
1666512857.1443193;0.7089758540023159
1666512911.1334941;0.699715164651258
1666512965.203494;0.6704527895812993
1666513019.233169;0.5711887241822861
1666513073.194194;0.7119229638546294
1666513127.233319;0.6126555040093336
1666513181.1224442;0.5733863400680256
1666513235.1639693;0.7441154674629822
1666513289.1447442;0.7448428816371591
1666513343.1125193;0.7055685780442206
1666513397.1241193;0.6862925521485663
1666513451.1043692;0.7470147994253606
1666513505.2035942;0.63773531536056
1666513559.1325443;0.7684540954509428
1666513613.0636942;0.7391711352041352
1666513667.2325442;0.6698864301386415
1666513721.1329691;0.5905999757838705
1666513775.1546192;0.6313117676801641
1666513829.1623943;0.6920218013788255
1666513883.0740693;0.7327300724421465
1666513937.1823442;0.6334365764434348
1666513991.1346693;0.7041413089670432
1666514045.0945942;0.5848442656083954
1666514099.243169;0.6255454419740147
1666514153.0826192;0.6362448336815513
1666514207.1624193;0.7469424363598092
1666514261.1445193;0.6576382456487738
1666514315.1227443;0.6483322571996395
1666514369.1243443;0.7690244666748361
1666514423.1623693;0.619714869748057
1666514477.214569;0.7204034621042851
1666514531.212969;0.6810902394398202
1666514585.0631692;0.7517751974623064
1666514639.1140943;0.6724583318907583
1666514693.0932443;0.753139638455588
1666514747.2435691;0.6038191128986314
1666514801.1531942;0.6244967509731758
1666514855.2443192;0.6051725484439852
1666514909.1734443;0.6858465010873276
1666514963.0738194;0.6065186046910013
1666515017.1722941;0.6071888550543609
1666515071.1136692;0.7778572479883438
1666515125.1032193;0.6985237793154964
1666515179.2441442;0.7191884448699999
1666515233.2036192;0.5998512404976971
1666515287.1741693;0.6705121620561172
1666515341.0640693;0.6911712054145026
1666515395.2544441;0.6618283664538345
1666515449.2130442;0.6124836410668587
1666515503.1647692;0.6131370251581109
1666515557.1033192;0.7637885146439425
1666515611.2439692;0.7644381054525464
1666515665.0836194;0.7450857935239825
1666515719.1425192;0.7957315748102021
1666515773.0727694;0.6663754452750743
1666515827.212619;0.6670174008944109
1666515881.1742442;0.6176574376559912
1666515935.1630192;0.6782955515595878
1666515989.1023192;0.6289317386169906
1666516043.1841693;0.6895659948520327
1666516097.1235192;0.6201983163006147
1666516151.0729444;0.7308286990107296
1666516205.222819;0.7114571390424875
1666516259.203519;0.8020836324681402
1666516313.0837693;0.6127081753721059
1666516367.243019;0.6633307638509933
1666516421.1146944;0.7239513940136268
1666516475.1931193;0.7645700619810697
1666516529.1926692;0.785186763886649
1666516583.2538192;0.7758014958759802
1666516637.1038692;0.7964142541069901
1666516691.2045193;0.727025034749942
1666516745.1531441;0.6676338339874583
1666516799.0638943;0.6882406480145464
1666516853.2425942;0.7088454730386203
1666516907.2127442;0.7994483052795257
1666516961.1129193;0.770049140969563
1666517015.252444;0.630647976353511
1666517069.1545942;0.8112448076886505
1666517123.1944191;0.6918396312447876
1666517177.223669;0.7724324433042773
1666517231.2338192;0.7230232401620458
1666517285.0744443;0.7636120181256149
1666517339.1033692;0.7541987735151239
1666517393.1023693;0.7447835026633539
1666517447.1537442;0.7853662019157497
1666517501.1327693;0.6359468676304423
1666517555.1646943;0.6865254961782734
1666517609.0837944;0.6571020839428163
1666517663.0926442;0.7676766273203994
1666517717.2528691;0.6982491227201282
1666517771.0936942;0.7488195665639088
1666517825.1730442;0.7493879552864686
1666517879.1822941;0.6599542853353801
1666517933.1339192;0.6605185531710822
1666517987.2023442;0.8010807552669033
1666518041.1743443;0.7316408881090812
1666518095.1822941;0.7621989481967882
1666518149.1433191;0.7427549320421505
1666518203.1827693;0.7433088361702704
1666518257.204044;0.7338606571192495
1666518311.0644944;0.7244103914402082
1666518365.1923943;0.6349580356973091
1666518419.1729941;0.6355035864677773
1666518473.1844943;0.796047040341922
1666518527.202444;0.7465883939231587
