unix_seconds;pressure
1666501553.102823;1.8272695487660715
1666501607.2027478;1.868898285533855
1666501661.051798;1.7605261333544833
1666501715.133473;1.872153082053913
1666501769.171973;1.7237791214637201
1666501823.132248;1.7354042414211635
1666501877.221823;1.9070284317692494
1666501931.1818979;1.7386516823567923
1666501985.192323;1.810273983038482
1666502039.151723;1.8918953236749447
1666502093.152173;1.903515694132806
1666502147.082323;1.7251350842847564
1666502201.112123;1.7367534840096124
1666502255.0533981;1.8183708831923815
1666502309.114198;1.8699872717243236
1666502363.073398;1.8216026395030152
1666502417.182473;1.9032169764324138
1666502471.2029479;1.7348302724229185
1666502525.2031229;1.7564425173914349
1666502579.183848;1.8080537012614368
1666502633.232998;1.76966381396303
1666502687.2127478;1.8312728454330165
1666502741.102498;1.8828807856149536
1666502795.221948;1.8744876244592208
1666502849.0523732;1.7460933519230806
1666502903.114098;1.917697957970742
1666502957.062123;1.7893014325734216
1666503011.123098;1.880903765709409
1666503065.2329729;1.7825049473641272
1666503119.084098;1.814104967530196
1666503173.072648;1.8357038162074946
1666503227.172348;1.7573014834032237
1666503281.211948;1.9388979591319688
1666503335.111748;1.8704932334157618
1666503389.223523;1.8520872962841437
1666503443.103798;1.8936801377742263
1666503497.084198;1.8352717479307559
1666503551.2120478;1.7968621168061742
1666503605.1530979;1.858451234460681
1666503659.103023;1.8800390909622957
1666503713.182123;1.8216256763869205
1666503767.113248;1.8532109808184019
1666503821.072148;1.964794994348592
1666503875.0439482;1.856377707077412
1666503929.121948;1.7879591091129117
1666503983.181848;1.8895391905713341
1666504037.0621982;1.9111179415771746
1666504091.2225978;1.9726953522632458
1666504145.111948;1.8642714127707345
1666504199.172323;1.865846113249269
1666504253.063848;1.807419443856975
1666504307.102148;1.9789913947605429
1666504361.093498;1.9205619561352838
1666504415.123723;1.832131118165194
1666504469.204023;1.8936988710430165
1666504523.103323;1.985265204970301
1666504577.131823;1.8268301101574649
1666504631.123798;1.8883935768238562
1666504685.2122478;1.8099555951978135
1666504739.081948;1.8915161555167266
1666504793.074048;1.9130752480270992
1666504847.2029228;1.9946328629846077
1666504901.042648;1.8361889906541637
1666504955.192498;1.9877436213099746
1666505009.142123;1.9792967452356038
1666505063.133173;1.8308483527240318
1666505117.122423;2.0023984340777163
1666505171.082173;1.9539469796086553
1666505225.181848;1.9654939796384425
1666505279.171898;1.9770394244983343
1666505333.192123;1.9685833045293044
1666505387.073498;1.9801256100821076
1666505441.0832481;1.94166633151734
1666505495.183548;1.8232054592054965
1666505549.1925979;1.9847429835270356
1666505603.103198;1.8562788948724338
1666505657.121898;1.9278131836422507
1666505711.052598;1.849345840247187
1666505765.0837731;1.9608768551081435
1666505819.173598;1.9224062186562818
1666505873.042973;1.9039339213330855
1666505927.2138228;2.0154599535904176
1666505981.153348;2.0169843058905816
1666506035.041798;1.9285069687063803
1666506089.2341979;1.960027932521176
1666506143.103048;1.9215471878289496
1666506197.043673;1.9830647251343616
1666506251.2124228;1.9945805349528072
1666506305.073173;2.016094607810481
1666506359.133298;1.857606934244432
1666506413.082673;1.9291175048026252
1666506467.223173;1.9906263100439996
1666506521.1838229;1.8521333405385274
1666506575.063998;1.9536385868672728
1666506629.131723;1.9451420396224506
1666506683.2127728;1.9866436894074868
1666506737.113323;2.0481435268370745
1666506791.234048;1.9596415425372355
1666506845.072498;2.021137727145376
1666506899.152848;1.9526320713103467
1666506953.202848;1.9241245656925017
1666507007.113723;1.8656152009637563
1666507061.223248;1.9671039678076445
1666507115.132498;1.8985908569193788
1666507169.103148;1.9700758590059069
1666507223.182123;1.92155896478597
1666507277.213698;1.873040164990163
1666507331.152798;2.004519450360988
1666507385.231998;1.995996811652918
1666507439.192348;1.8974722396324486
1666507493.134098;1.9489457250781597
1666507547.091823;2.010417258780772
1666507601.1939728;1.9118868315432052
1666507655.0641232;1.953354434180634
1666507709.094023;1.9248200575205465
1666507763.122598;1.906283692402802
1666507817.154073;2.017745329679687
1666507871.123548;2.059204960215973
1666507925.234123;1.910662574888975
1666507979.224098;2.002118164588605
1666508033.144123;1.923571720217432
1666508087.082873;2.015023232690739
1666508141.152823;1.9364726929365772
1666508195.1939979;2.0879200918958243
1666508249.132773;1.9293654205222424
1666508303.132173;1.9408086697825317
1666508357.063473;1.9522498306563898
1666508411.142623;1.9736888941365642
1666508465.0718482;1.9851258512289154
1666508519.094098;2.0065606929524638
1666508573.1820478;1.9679934103394547
1666508627.073698;2.0394239944354084
1666508681.183723;2.0108524362991798
1666508735.1839979;1.9922787270030113
1666508789.092048;1.9137028576325905
1666508843.132648;2.0451248192871057
1666508897.2319229;1.9565446030793017
1666508951.0627232;2.0879622001355345
1666509005.163223;2.089377601595826
1666509059.213248;1.9407907986139223
1666509113.232673;2.082201782357347
1666509167.172998;2.013610544007456
1666509221.102923;1.9950170747594929
1666509275.182873;2.116421365822646
1666509329.091898;1.957823408420101
1666509383.222673;1.969223193789095
1666509437.122748;2.080620713180975
1666509491.2325978;2.0920159578612494
1666509545.092398;1.9534089191096422
1666509599.192898;2.0147995882201517
1666509653.091873;2.0561879565010996
1666509707.152698;1.9975740152751893
1666509761.0418231;1.958957755879557
1666509815.103148;2.130339169665829
1666509869.124023;2.0117182480001747
1666509923.2029228;0.5558569893580141
1666509977.123773;0.6166816183104753
1666510031.233523;0.5575048305035601
1666510085.092148;0.6983266207921945
1666510139.0440981;0.6991469840401925
1666510193.103798;0.6999659151202862
1666510247.0421982;0.5507834089141588
1666510301.193198;0.6515994603124771
1666510355.0523732;0.712414064214922
1666510409.194223;0.7232272155302224
1666510463.131948;0.6240389091761849
1666510517.222673;0.674849140079727
1666510571.062573;0.6656579031769079
1666510625.133173;0.726465193412961
1666510679.222723;0.5872710057423252
1666510733.131798;0.6980753351286759
1666510787.133498;0.6088781765449569
1666510841.152998;0.589679524973412
1666510895.203773;0.7304793754056165
1666510949.0535982;0.6412777228425073
1666511003.223073;0.5920745622944159
1666511057.154198;0.6228698887810981
1666511111.063798;0.663663697331766
1666511165.082848;0.6544559829851188
1666511219.193673;0.6852467407893736
1666511273.132598;0.6160359658022968
1666511327.143373;0.6368236530912347
1666511381.222848;0.6176097977331442
1666511435.0739481;0.6283943948146239
1666511489.162948;0.5491774394319446
1666511543.153198;0.70995892669108
1666511597.193898;0.6107388517077372
1666511651.064023;0.7415172096073874
1666511705.2018728;0.5822939955252964
1666511759.212373;0.5730692046065546
1666511813.042648;0.6638428320061078
1666511867.212998;0.6246148728887871
1666511921.0734231;0.63538532242934
1666511975.073623;0.5561541758124587
1666512029.053873;0.6169214282328127
1666512083.073548;0.6376870748950765
1666512137.112848;0.6784511110139609
1666512191.0539231;0.5992135318142429
1666512245.0818481;0.7399743325307948
1666512299.132573;0.7407335084086147
1666512353.042473;0.7314910547028559
1666512407.082323;0.5922469666788561
1666512461.223048;0.6730012396121684
1666512515.2134478;0.7437538687885893
1666512569.202648;0.6945048495041888
1666512623.0421731;0.6452541770653398
1666512677.2322729;0.7560018467887478
1666512731.131998;0.6767478540014792
1666512785.122973;0.7174921940409914
1666512839.094173;0.6982348622551615
1666512893.152098;0.6489758540023158
1666512947.114173;0.599715164651258
1666513001.213023;0.6704527895812993
1666513055.062998;0.7311887241822861
1666513109.043873;0.7219229638546294
1666513163.133523;0.6826555040093336
1666513217.204023;0.7133863400680256
1666513271.2222729;0.7241154674629822
1666513325.143298;0.684842881637159
1666513379.083123;0.5955685780442206
1666513433.073848;0.7462925521485664
1666513487.213523;0.5870147994253606
1666513541.103748;0.6877353153605601
1666513595.2132978;0.6184540954509428
1666513649.052123;0.6891711352041352
1666513703.112198;0.7298864301386415
1666513757.072098;0.6405999757838704
1666513811.053098;0.7513117676801642
1666513865.152298;0.6820218013788255
1666513919.2233229;0.6327300724421464
1666513973.172598;0.6834365764434348
1666514027.193398;0.6341413089670431
1666514081.053823;0.6048442656083954
1666514135.2329228;0.5955454419740148
1666514189.081723;0.6562448336815513
1666514243.0930731;0.7269424363598092
1666514297.202848;0.7476382456487738
1666514351.062798;0.7383322571996396
1666514405.202623;0.6790244666748362
1666514459.083398;0.669714869748057
1666514513.1425729;0.7304034621042851
1666514567.134023;0.6610902394398201
1666514621.062823;0.6717751974623064
1666514675.162073;0.6924583318907583
1666514729.0526981;0.673139638455588
1666514783.062648;0.6738191128986314
1666514837.1923978;0.6844967509731757
1666514891.082923;0.7451725484439852
1666514945.151898;0.7758465010873276
1666514999.082398;0.6865186046910012
1666515053.043323;0.6871888550543609
1666515107.1423979;0.7078572479883438
1666515161.202173;0.6185237793154964
1666515215.222473;0.7491884448699999
1666515269.122198;0.6698512404976971
1666515323.0427232;0.6205121620561173
1666515377.233548;0.7511712054145027
1666515431.062573;0.6218283664538345
1666515485.141898;0.6024836410668587
1666515539.182323;0.6331370251581108
1666515593.142873;0.7037885146439425
1666515647.112773;0.7344381054525465
1666515701.233223;0.7150857935239825
1666515755.0623732;0.7157315748102021
1666515809.203323;0.6463754452750743
1666515863.201773;0.7170174008944109
1666515917.142673;0.7176574376559912
1666515971.174048;0.7882955515595877
1666516025.073848;0.7789317386169905
1666516079.152198;0.6095659948520328
1666516133.0637732;0.6801983163006147
1666516187.2230978;0.8008286990107295
1666516241.223398;0.7514571390424876
1666516295.0930731;0.7720836324681402
1666516349.182698;0.6127081753721059
1666516403.122373;0.6633307638509933
1666516457.172523;0.7639513940136269
1666516511.183073;0.7945700619810696
1666516565.1923978;0.6551867638866491
1666516619.172023;0.6558014958759801
1666516673.052398;0.6364142541069902
1666516727.232998;0.767025034749942
1666516781.153248;0.7776338339874584
1666516835.153223;0.7682406480145465
1666516889.132798;0.6188454730386204
1666516943.042748;0.7694483052795258
1666516997.162973;0.640049140969563
1666517051.102173;0.770647976353511
1666517105.094023;0.6412448076886506
1666517159.174023;0.7218396312447877
1666517213.0428731;0.7624324433042773
1666517267.113923;0.7130232401620458
1666517321.173398;0.7136120181256148
1666517375.1927729;0.6941987735151238
1666517429.162723;0.6247835026633539
1666517483.223373;0.6853662019157496
1666517537.042248;0.7959468676304422
1666517591.1023731;0.6465254961782735
1666517645.082623;0.7371020839428163
1666517699.172248;0.7976766273203995
1666517753.113623;0.7382491227201282
1666517807.0820231;0.6888195665639087
1666517861.082873;0.8093879552864686
1666517915.141973;0.7599542853353801
1666517969.0639231;0.8105185531710822
1666518023.223423;0.6510807552669032
1666518077.093823;0.7316408881090812
1666518131.193673;0.8021989481967882
1666518185.052973;0.6427549320421505
1666518239.093373;0.7933088361702705
1666518293.081873;0.6638606571192496
1666518347.083498;0.6944103914402082
1666518401.062848;0.7449580356973091
1666518455.233873;0.7155035864677772
1666518509.1938229;0.696047040341922
1666518563.122398;0.8065883939231586
