unix_seconds;battery
1666468509.351663;0.674275
1666468545.350038;0.6722499999999999
1666468581.3518882;0.6697249999999999
1666468617.349488;0.6699499999999999
1666468653.3511631;0.6655749999999999
1666468689.350763;0.6649249999999999
1666468725.3511631;0.6619749999999999
1666468761.3510132;0.6618499999999999
1666468797.349688;0.6589749999999999
1666468833.350388;0.6556749999999999
1666468869.350388;0.6538249999999999
1666468905.349813;0.6530999999999999
1666468941.3511882;0.6509249999999999
1666468977.351088;0.648075
1666469013.351413;0.6469999999999999
1666469049.349838;0.6446249999999999
1666469085.3496132;0.6423749999999999
1666469121.350688;0.6405
1666469157.350438;0.6393249999999999
1666469193.3503132;0.6367999999999999
1666469229.350938;0.6358749999999999
1666469265.351613;0.6337999999999999
1666469301.350888;0.6298499999999999
1666469337.349988;0.6275499999999999
1666469373.351063;0.6258749999999998
1666469409.351638;0.6245749999999999
1666469445.3502882;0.622175
1666469481.351063;0.620175
1666469517.3499632;0.618525
1666469553.3504882;0.617675
1666469589.350763;0.614125
1666469625.3495882;0.61325
1666469661.351063;0.610325
1666469697.3515382;0.6099249999999999
1666469733.3513381;0.6071
1666469769.351963;0.60495
1666469805.351663;0.6018249999999999
1666469841.351063;0.601475
1666469877.350613;0.59825
1666469913.351913;0.5955750000000001
1666469949.350763;0.594
1666469985.350788;0.5932000000000001
1666470021.350613;0.591
1666470057.349663;0.5882750000000001
1666470093.350513;0.587025
1666470129.350413;0.584975
1666470165.349663;0.583075
1666470201.349838;0.580775
1666470237.351788;0.5798749999999999
1666470273.3511882;0.577975
1666470309.351963;0.575
1666470345.350238;0.5720500000000001
1666470381.350563;0.5709749999999999
1666470417.3513632;0.569925
1666470453.349813;0.566075
1666470489.3513381;0.5652750000000001
1666470525.349838;0.5616749999999999
1666470561.350938;0.5600250000000001
1666470597.3502882;0.558325
1666470633.351388;0.5556000000000001
1666470669.3501382;0.555225
1666470705.350763;0.55325
1666470741.350013;0.55155
1666470777.350163;0.5485500000000001
1666470813.3504632;0.5457000000000001
1666470849.3508132;0.5454
1666470885.350063;0.54315
1666470921.351213;0.5395000000000001
1666470957.351938;0.538625
1666470993.3518882;0.5360750000000001
1666471029.350613;0.534425
1666471065.351913;0.5327000000000001
1666471101.350538;0.5295000000000001
1666471137.350263;0.528425
1666471173.349513;0.5255000000000001
1666471209.349488;0.5256500000000001
1666471245.350163;0.521675
1666471281.350413;0.5196500000000001
1666471317.350213;0.518525
1666471353.351663;0.5161
1666471389.349988;0.51465
1666471425.351563;0.5130750000000001
1666471461.3495631;0.509725
1666471497.351388;0.509325
1666471533.351413;0.506
1666471569.3506382;0.505425
1666471605.351213;0.503675
1666471641.351038;0.499725
1666471677.350013;0.499575
1666471713.350188;0.497775
1666471749.3497632;0.49355
1666471785.3506632;0.49195
1666471821.351463;0.491125
1666471857.351638;0.48769999999999997
1666471893.349663;0.4879
1666471929.349538;0.484875
1666471965.350763;0.4816
1666472001.351913;0.480425
1666472037.351063;0.47809999999999997
1666472073.350213;0.47707499999999997
1666472109.351438;0.475425
1666472145.350888;0.47309999999999997
1666472181.350788;0.47109999999999996
1666472217.351038;0.469475
1666472253.350863;0.465775
1666472289.350538;0.46369999999999995
1666472325.3515382;0.462375
1666472361.351138;0.46067499999999995
1666472397.3511631;0.459875
1666472433.350688;0.45714999999999995
1666472469.351788;0.455825
1666472505.3509881;0.45302499999999996
1666472541.350038;0.45087499999999997
1666472577.3510132;0.44812499999999994
1666472613.3499382;0.44752500000000006
1666472649.3518882;0.44434999999999997
1666472685.351213;0.4439000000000001
1666472721.351913;0.44175
1666472757.351313;0.4393250000000001
1666472793.3495631;0.43674999999999997
1666472829.350588;0.43495000000000006
1666472865.349713;0.43254999999999993
1666472901.3511631;0.43185000000000007
1666472937.3499131;0.42837499999999995
1666472973.351113;0.42790000000000006
1666473009.351563;0.4236249999999999
1666473045.3497882;0.421725
1666473081.351938;0.4216999999999999
1666473117.349813;0.4187
1666473153.3497882;0.4170999999999999
1666473189.351588;0.4157
1666473225.3501132;0.4122249999999999
1666473261.3517132;0.41055
1666473297.350063;0.40874999999999995
1666473333.351388;0.40650000000000003
1666473369.351088;0.4048999999999999
1666473405.350763;0.40392500000000003
1666473441.351838;0.3996249999999999
1666473477.349488;0.3990749999999999
1666473513.350263;0.3975
1666473549.3516881;0.3946499999999999
1666473585.3504632;0.39287500000000003
1666473621.351113;0.3912249999999999
1666473657.3510132;0.387625
1666473693.349513;0.3863499999999999
1666473729.351063;0.38505
1666473765.351388;0.3831249999999999
1666473801.350713;0.37965
1666473837.3506632;0.3785249999999999
1666473873.3497632;0.376475
1666473909.3499382;0.3737999999999999
1666473945.351813;0.3726
1666473981.351813;0.3700999999999999
1666474017.351238;0.36925
1666474053.350763;0.3663749999999999
1666474089.349838;0.364525
1666474125.3509881;0.36317499999999986
1666474161.3511631;0.359575
1666474197.3506382;0.3579499999999999
1666474233.350013;0.35619999999999996
1666474269.3499382;0.3539499999999999
1666474305.3500881;0.35314999999999996
1666474341.351563;0.3498999999999999
1666474377.350913;0.34757499999999997
1666474413.351988;0.3469
1666474449.350788;0.3445
1666474485.351388;0.34202499999999997
1666474521.351413;0.339825
1666474557.351563;0.33757499999999996
1666474593.3500881;0.33747499999999997
1666474629.3515131;0.334925
1666474665.351113;0.33267499999999994
1666474701.351213;0.33025
1666474737.351288;0.32869999999999994
1666474773.349888;0.327825
1666474809.3499382;0.32502499999999995
1666474845.3509881;0.32359999999999994
1666474881.349513;0.3217249999999999
1666474917.3515131;0.31764999999999993
1666474953.350563;0.31707499999999994
1666474989.3515382;0.31357499999999994
1666475025.351088;0.31212499999999993
1666475061.3517132;0.30987499999999996
1666475097.349988;0.30927499999999997
1666475133.351463;0.30639999999999995
1666475169.3497381;0.3036749999999999
1666475205.351663;0.30357499999999993
1666475241.351913;0.30004999999999993
1666475277.350163;0.2996499999999999
1666475313.350938;0.29632500000000006
1666475349.349513;0.2951499999999999
1666475385.351638;0.292725
1666475421.3495882;0.29074999999999995
1666475457.349988;0.28937500000000005
1666475493.349863;0.2864499999999999
1666475529.351988;0.28502500000000003
1666475565.3501132;0.2825749999999999
1666475601.350688;0.28077500000000005
1666475637.351413;0.27932499999999993
1666475673.3509881;0.27582500000000004
1666475709.3508132;0.27377499999999994
1666475745.3497381;0.27387500000000004
1666475781.351288;0.2705749999999999
1666475817.350888;0.26877500000000004
1666475853.3508382;0.2679249999999999
1666475889.3515131;0.26580000000000004
1666475925.351563;0.2639249999999999
1666475961.3518631;0.26015
1666475997.351913;0.2583999999999999
1666476033.3497381;0.256875
1666476069.350363;0.2542499999999999
1666476105.351313;0.252775
1666476141.350863;0.24954999999999988
1666476177.351913;0.248575
1666476213.351263;0.24755
1666476249.350938;0.2453
1666476285.350713;0.24165
1666476321.350938;0.241125
1666476357.350338;0.23845
1666476393.351838;0.2357
1666476429.3515382;0.23545
1666476465.351038;0.23202499999999998
1666476501.351988;0.2319
1666476537.350513;0.22997499999999998
1666476573.3504632;0.22715
1666476609.3508382;0.22424999999999998
1666476645.351063;0.22219999999999998
1666476681.351438;0.22042499999999998
1666476717.3497381;0.21794999999999998
1666476753.350188;0.21749999999999997
1666476789.351113;0.21374999999999997
1666476825.351663;0.21244999999999997
1666476861.3513632;0.20999999999999996
1666476897.350738;0.20819999999999997
1666476933.349888;0.20562499999999997
1666476969.3506632;0.20547499999999996
1666477005.350338;0.20302499999999996
1666477041.3496132;0.19964999999999997
1666477077.349513;0.19757499999999995
